csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,sample_name,label
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,70499.28,6881.344,1.432,6881.344,1.456,6881.344,1.408,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,6097865.5,7529.584,1.184,7526.08,1.24,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,56661.130000000005,7613.68,1.328,7613.68,1.368,7613.68,1.288,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,35664.0,7427.968,1.2,7427.968,1.224,7427.968,1.168,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,120241.0,7319.344,1.176,7319.344,1.216,7322.848,1.136,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,44656.0,7039.024,1.12,7039.024,1.144,7039.024,1.088,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,674672.2999999998,6604.528,2.048,6604.528,2.168,6608.032,1.928,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,51944.0,6057.904,2.008,6057.904,2.032,6057.904,1.984,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1457899.32,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,234623.25000000003,6604.528,2.048,6604.528,2.152,6608.032,1.936,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,392971.23,8310.976,1.368,8310.976,1.392,8310.976,1.344,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1733871.2699999998,6026.368,1.128,6026.368,1.168,6029.872,1.08,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1223533.6399999997,7543.6,1.104,7543.6,1.136,7547.104,1.072,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,209669.11,7137.136,1.968,7130.128,2.032,7147.648,1.896,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,329896.77,7063.552,1.92,7053.04,2.0,7074.064,1.84,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,4505277.329999998,5987.824,1.728,5984.32,1.792,5991.328,1.656,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,221952.0,5987.824,1.728,5987.824,1.76,5987.824,1.688,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,10283232.54,8247.904,2.416,8240.896,2.576,8254.912,2.248,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1000421.52,7147.648,2.288,7147.648,2.392,7151.152,2.184,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,280643.82,7508.56,2.128,7508.56,2.192,7508.56,2.056,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,94623.06,7960.576,1.92,7960.576,1.944,7960.576,1.888,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,586760.0299999999,6488.896,1.296,6485.392,1.352,6492.4,1.24,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,238373.40999999997,7130.128,1.968,7130.128,2.024,7130.128,1.904,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1494979.939999999,7063.552,1.928,7053.04,2.008,7074.064,1.84,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2161443.9899999984,8247.904,2.416,8240.896,2.552,8254.912,2.272,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,180063.52,9810.688,2.04,9810.688,2.064,9814.192,2.008,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,123689.33,7788.88,2.016,7788.88,2.048,7788.88,1.976,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,264022.55,7957.072,1.912,7957.072,1.976,7957.072,1.84,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,177551.42,7729.312,1.424,7729.312,1.448,7732.816,1.392,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,561547.3200000001,7147.648,2.288,7147.648,2.376,7151.152,2.192,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,97578.38,7508.56,2.128,7508.56,2.168,7508.56,2.08,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,298098.37,6485.392,1.296,6485.392,1.352,6488.896,1.24,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,102381.79,7130.128,1.96,7130.128,2.008,7130.128,1.912,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,759172.84,7063.552,1.92,7053.04,2.0,7074.064,1.84,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,17645664.229999997,10553.536,1.856,10546.528,1.952,10560.544,1.752,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1385577.8299999994,7147.648,2.288,7147.648,2.36,7151.152,2.208,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,240389.35,6488.896,1.296,6488.896,1.32,6488.896,1.264,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,349571.2199999999,7130.128,1.96,7130.128,2.016,7130.128,1.904,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1802311.1600000008,7063.552,1.92,7053.04,1.992,7074.064,1.848,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3916822.079999998,10553.536,1.856,10546.528,1.952,10560.544,1.752,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,173158.09,7936.048,1.376,7936.048,1.384,7939.552,1.36,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,701531.7799999999,9709.072,1.944,9709.072,1.992,9712.576,1.888,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,754186.9800000001,6558.976,1.176,6558.976,1.216,6562.48,1.136,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,444547.66,7960.576,2.008,7960.576,2.064,7964.08,1.952,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,161791.86000000002,9709.072,1.944,9709.072,1.984,9709.072,1.896,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,402346.43000000005,6443.344,1.232,6443.344,1.272,6446.848,1.184,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,280070.55000000005,6558.976,1.176,6558.976,1.208,6562.48,1.144,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,113047.39,8188.336,1.616,8188.336,1.648,8188.336,1.584,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,682603.9600000001,7568.128,1.48,7564.624,1.544,7571.632,1.416,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,589698.82,7729.312,1.44,7729.312,1.504,7732.816,1.368,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,145080.96,8055.184,1.48,8055.184,1.496,8058.688,1.456,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,383077.84,7936.048,1.384,7936.048,1.432,7939.552,1.336,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1305237.7699999998,7224.736,2.296,7224.736,2.376,7224.736,2.216,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,660405.19,6558.976,1.176,6558.976,1.2,6562.48,1.144,Green River Shale Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,61947.35,6678.112,1.368,6678.112,1.392,6678.112,1.336,Murchison Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,319706.29,7753.84,2.232,7753.84,2.272,7757.344,2.192,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,605684.27,7960.576,2.008,7960.576,2.064,7964.08,1.944,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,466804.79,6608.032,1.56,6608.032,1.608,6611.536,1.512,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,414806.62000000005,6457.36,1.664,6457.36,1.712,6460.864,1.616,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,667944.71,7729.312,1.44,7729.312,1.504,7732.816,1.376,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,758613.4199999999,7617.184,1.336,7610.176,1.368,7624.192,1.304,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,353485.51,7648.72,1.328,7648.72,1.36,7652.224,1.296,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,40536.05,7189.696,1.336,7186.192,1.352,7193.2,1.32,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,80887.95,7753.84,2.24,7753.84,2.272,7753.84,2.208,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,153186.88,7904.512,1.32,7904.512,1.36,7904.512,1.272,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,281213.25,7109.104,1.264,7109.104,1.304,7112.608,1.224,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,48154492.21,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,182621.60000000003,7077.568,1.864,7074.064,1.888,7081.072,1.84,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,260109.46000000005,7480.528,1.48,7473.52,1.504,7487.536,1.448,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,279885.24000000005,7687.264,2.328,7683.76,2.432,7690.768,2.224,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,142520.19,7536.592,2.256,7536.592,2.328,7540.096,2.184,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,952007.53,7610.176,2.024,7610.176,2.136,7613.68,1.912,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,252766.73,6345.232,1.392,6345.232,1.424,6348.736,1.352,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3154491.64,6345.232,1.392,6345.232,1.432,6348.736,1.344,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,7768873.070000001,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,88532.19,7007.488,1.872,7003.984,1.896,7014.496,1.848,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,130592.74000000002,7042.528,1.872,7039.024,1.896,7049.536,1.84,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,110340.51,7396.432,1.744,7392.928,1.776,7399.936,1.704,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,79554.48,7473.52,1.448,7473.52,1.488,7473.52,1.408,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,142407.87,6345.232,1.4,6345.232,1.432,6348.736,1.36,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2735374.81,7687.264,2.344,7683.76,2.48,7690.768,2.2,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2741343.5199999977,7540.096,2.272,7536.592,2.408,7543.6,2.136,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2120906.1500000004,7536.592,1.152,7529.584,1.216,7547.104,1.088,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,99478.79,7270.288,1.688,7270.288,1.72,7270.288,1.656,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,189294.0000000001,7434.976,1.552,7431.472,1.576,7441.984,1.52,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,3723131.549999999,7687.264,2.344,7683.76,2.48,7690.768,2.2,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,3889848.730000001,7540.096,2.272,7536.592,2.408,7543.6,2.136,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,5125407.76,8247.904,2.416,8240.896,2.568,8254.912,2.256,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,746327.7499999999,8167.312,1.6,8167.312,1.664,8170.816,1.536,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,654834.0700000002,7550.608,2.624,7550.608,2.744,7554.112,2.504,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,13440744.070000002,7687.264,2.336,7683.76,2.472,7690.768,2.2,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,13104775.420000004,7540.096,2.272,7536.592,2.4,7543.6,2.144,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,244988.1300000001,7760.848,2.056,7760.848,2.12,7764.352,1.984,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,109972.0,6320.704,1.6,6320.704,1.632,6324.208,1.56,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,73978.22000000002,7203.712,1.488,7203.712,1.528,7203.712,1.448,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,60477.32,7385.92,1.176,7385.92,1.208,7385.92,1.144,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2174404.289999999,8226.88,2.752,8223.376,2.872,8230.384,2.632,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1148347.37,8037.664,2.352,8037.664,2.432,8041.168,2.264,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2026105.2300000004,7957.072,1.92,7953.568,2.016,7960.576,1.816,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,571148.3400000001,8212.864,1.832,8212.864,1.904,8212.864,1.76,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,478632.76000000007,6026.368,1.128,6026.368,1.16,6029.872,1.088,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,2988945.529999999,7554.112,2.616,7550.608,2.736,7557.616,2.488,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,393882.55,7694.272,2.416,7690.768,2.52,7697.776,2.312,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,148514.79,7547.104,2.344,7547.104,2.416,7550.608,2.272,ALH 83100,0
230901_07_LON94101_300uLDCM_100oC24h.csv,48652.06999999999,7701.28,2.344,7697.776,2.416,7704.784,2.264,LON 94101,0
230901_07_LON94101_300uLDCM_100oC24h.csv,37032.51,7554.112,2.288,7554.112,2.36,7557.616,2.216,LON 94101,0
231003_01_AZ_400uLDCM_100oC24h.csv,38114.0,7694.272,3.184,7694.272,3.208,7694.272,3.16,AZ,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,54824428.25000001,7687.264,2.336,7683.76,2.464,7690.768,2.208,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,61160047.03,7540.096,2.272,7536.592,2.4,7543.6,2.144,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1673447.37,8416.096,1.12,8416.096,1.16,8419.6,1.072,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,479561.61,8037.664,2.344,8037.664,2.4,8037.664,2.288,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2270417.08,7957.072,1.92,7953.568,2.008,7960.576,1.824,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,387761.85,8212.864,1.824,8212.864,1.864,8212.864,1.776,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,371354.7,7550.608,2.616,7550.608,2.696,7554.112,2.536,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,433832.36,7960.576,1.92,7960.576,2.0,7964.08,1.84,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,316502.38,6485.392,1.296,6485.392,1.344,6488.896,1.24,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,7507141.639999998,7687.264,2.336,7687.264,2.456,7690.768,2.216,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,9034216.579999998,7536.592,2.272,7536.592,2.4,7540.096,2.144,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,486129.91,8419.6,1.12,8416.096,1.16,8423.104,1.072,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2293519.62,7957.072,1.912,7953.568,2.0,7960.576,1.824,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,311428.98,7960.576,1.92,7960.576,1.992,7960.576,1.84,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,63650.67999999999,6488.896,1.296,6488.896,1.32,6488.896,1.272,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1423479.4500000002,7498.048,2.568,7498.048,2.688,7501.552,2.448,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,155396.72000000003,7687.264,2.336,7687.264,2.368,7687.264,2.304,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,238640.35000000003,7540.096,2.272,7540.096,2.312,7540.096,2.224,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1024033.6700000002,10462.432,1.872,10462.432,1.912,10465.936,1.832,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,843763.5100000001,7788.88,2.024,7788.88,2.064,7792.384,1.976,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,4321268.889999998,10550.032,1.848,10546.528,1.936,10557.04,1.76,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,263445.06999999995,7508.56,2.144,7508.56,2.224,7512.064,2.056,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,43624.0,7795.888,2.024,7795.888,2.04,7799.392,2.008,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,67443.31,7231.744,1.648,7231.744,1.672,7235.248,1.616,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,173859.67,6485.392,1.296,6485.392,1.352,6488.896,1.24,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,158872.35,7498.048,2.568,7498.048,2.664,7498.048,2.464,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,64118.01,7540.096,2.272,7540.096,2.32,7540.096,2.216,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,167349.12,10462.432,1.872,10462.432,1.896,10465.936,1.84,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,308091.75000000006,7200.208,1.496,7200.208,1.536,7203.712,1.448,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,122936.85,8030.656,1.432,8030.656,1.464,8030.656,1.4,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,529728.76,7498.048,2.136,7498.048,2.208,7501.552,2.056,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1276199.13,10550.032,1.848,10546.528,1.936,10557.04,1.76,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,839653.1000000001,7508.56,2.136,7508.56,2.216,7512.064,2.056,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,113491.15000000002,7687.264,2.368,7687.264,2.392,7690.768,2.336,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,267031.84,7540.096,2.272,7540.096,2.336,7540.096,2.208,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,114224.42,7463.008,1.864,7463.008,1.896,7463.008,1.824,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,3522875.7500000005,7641.712,2.24,7641.712,2.336,7645.216,2.144,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,211618.5,7904.512,1.32,7904.512,1.344,7904.512,1.288,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,738152.1199999999,6443.344,1.224,6443.344,1.264,6446.848,1.184,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2173251.619999999,8055.184,1.488,8055.184,1.552,8058.688,1.416,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,497243.58,8184.832,1.496,8184.832,1.536,8184.832,1.456,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1953049.56,7936.048,1.384,7936.048,1.448,7939.552,1.32,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,154879.64,7641.712,2.224,7641.712,2.256,7641.712,2.192,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,785579.3099999999,7224.736,2.296,7224.736,2.376,7224.736,2.216,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,426257.47,6930.4,1.584,6930.4,1.648,6933.904,1.512,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,416494.0,8055.184,1.488,8055.184,1.552,8058.688,1.416,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,113125.0,8184.832,1.504,8184.832,1.552,8184.832,1.456,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,393865.7,7936.048,1.384,7936.048,1.448,7939.552,1.32,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,35956.0,6587.008,1.44,6587.008,1.464,6587.008,1.408,Murchison Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,187592.48000000004,7641.712,2.248,7641.712,2.328,7645.216,2.16,LEW 85311,0
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,65897.64,7564.624,1.36,7564.624,1.4,7568.128,1.32,Antarctica Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,105984.0,7224.736,2.296,7224.736,2.36,7224.736,2.232,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,183714.38,7610.176,2.008,7610.176,2.072,7613.68,1.936,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,133031.5,7960.576,2.008,7960.576,2.056,7964.08,1.96,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,48421.43,9179.968,1.952,9179.968,1.984,9179.968,1.912,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,86364.67,7410.448,1.192,7410.448,1.232,7410.448,1.152,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,277690.65,10108.528,1.872,10108.528,1.904,10108.528,1.84,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,660508.34,7865.968,1.232,7865.968,1.28,7865.968,1.184,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1155821.6699999997,7837.936,2.44,7837.936,2.536,7841.44,2.344,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,664668.06,7610.176,2.008,7610.176,2.072,7613.68,1.944,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,774434.6000000001,10108.528,1.88,10105.024,1.952,10115.536,1.8,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,107864.27,7865.968,1.232,7865.968,1.264,7865.968,1.192,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2834646.069999999,8296.96,2.856,8293.456,2.976,8300.464,2.736,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,764960.7800000001,8006.128,1.528,8006.128,1.568,8009.632,1.48,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,701087.55,7943.056,1.416,7943.056,1.472,7943.056,1.36,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,450612.0,7526.08,1.168,7526.08,1.2,7529.584,1.136,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,60836.5,7035.52,1.112,7035.52,1.16,7039.024,1.064,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,368137.91000000015,8086.72,2.264,8076.208,2.368,8100.736,2.152,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,77726.69,8013.136,2.216,8013.136,2.28,8016.64,2.152,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,52552.26999999998,7943.056,2.192,7939.552,2.224,7946.56,2.16,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,107307.32,7876.48,2.144,7872.976,2.208,7879.984,2.08,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,141391.51,8020.144,1.688,8020.144,1.712,8023.648,1.656,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,59563.16,7922.032,1.664,7922.032,1.688,7922.032,1.64,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,275314.18,8037.664,2.344,8037.664,2.384,8037.664,2.304,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,387035.47,7792.384,1.408,7792.384,1.448,7792.384,1.36,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,324859.94,7308.832,1.104,7305.328,1.144,7315.84,1.056,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,891481.5499999999,8086.72,2.272,8076.208,2.368,8097.232,2.168,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,164596.73999999996,8013.136,2.216,8013.136,2.264,8016.64,2.168,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,213154.57,7876.48,2.144,7872.976,2.184,7879.984,2.096,LEW 85311,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,74120.0,6362.752,1.104,6359.248,1.128,6369.76,1.08,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,995600.2399999998,8086.72,2.272,8076.208,2.368,8097.232,2.168,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,163066.51,8013.136,2.224,8013.136,2.264,8016.64,2.184,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,865803.6400000001,8037.664,2.352,8037.664,2.448,8041.168,2.256,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,228896.37,8212.864,1.832,8212.864,1.888,8212.864,1.776,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,187654.46,8086.72,2.272,8076.208,2.368,8097.232,2.168,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,41762.55,8013.136,2.232,8013.136,2.288,8016.64,2.168,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1730845.15,8037.664,2.352,8037.664,2.44,8041.168,2.256,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,247944.96,8212.864,1.824,8212.864,1.848,8212.864,1.792,Lignite,1
